code,interest,target,maturity,status,description,urgent,stable
1182,0.12,101500,18,0,公司法人，现居福建省厦门市，从事租赁和商务服务业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1183,0.12,76100,18,0,公司法人，现居河北省廊坊市，从事批发和零售业行业，经营稳定，收入良好，贷款用于购买货物/原材/设备。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1184,0.15,30000,12,1,我买房了手上没钱了想借钱装修是因为我买房没贷款,0,0
1185,0.11,10000,6,1,因家庭装修超预算，需借款10000元弥补小缺口，本人是中国移动正式员工，每月基本工资收入4000多元，每月可用工资收入归还借款，谢谢支持。,0,0
1186,0.15,80000,24,1,本人信誉良好，是一名业务经理，想自己做益生菌，所以借款周转一下，,0,1
1187,0.13,46700,36,0,个体业主，现居四川省成都市，从事文化、体育和娱乐业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1188,0.13,46700,36,0,公司职员，现居河北省石家庄市，从事批发和零售业行业，工作收入稳定，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1189,0.13,77800,36,0,公司职员，现居辽宁省沈阳市，从事批发和零售业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1190,0.13,46700,36,0,公司职员，现居江苏省苏州市，从事制造业行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1191,0.13,49200,36,0,公司职员，现居江苏省苏州市，从事教育行业，工作收入稳定，贷款用于购车。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1192,0.15,50000,24,1,本人最近想买房子用于结婚，所以想借5万元用于购房,0,0
1193,0.11,60000,6,1,本人系国有企业员工，准备和朋友经营一些小家电之类的东西。望大家帮忙！,0,0
1194,0.15,5000,12,1,网商贷款被人网店充冠贷款，按时归还，绝不逾期,0,1
1195,0.13,46700,36,0,公司职员，现居辽宁省沈阳市，从事制造业行业，工作收入稳定，贷款用于购买货物/原材/设备。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1196,0.12,50700,18,0,公司法人，现居江苏省苏州市，从事制造业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1197,0.13,78700,36,0,公司职员，现居云南省昆明市，从事教育行业，工作收入稳定，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1198,0.13,36900,36,0,公司职员，现居广东省广州市，从事房地产业行业，工作收入稳定，贷款用于资金周转。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1199,0.1,10000,3,1,本人有教育投资的需要，借款10000元，快速返还，谢谢,0,0
1200,0.1,16000,3,1,全家三口带孩子出去旅游，话说的再多也不当钱花，就写这么多吧！,0,0
1201,0.15,5000,12,1,主要就是想体验下网贷，也许这个平台可以满足我以后创业。还款没有问题，月工资在4000以上的，不用担心这个，关键还是看利息多大。,0,0
1202,0.1,3000,3,1,1.11E+67,0,0
1203,0.12,180000,18,0,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行方资产管理公司等金融机构建立长期战略合作伙伴关系，累计为四万名小微客户提供了微金融服务，资产质量始终位于同行前列。,0,0
1204,0.12,80000,18,0,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行方资产管理公司等金融机构建立长期战略合作伙伴关系，累计为四万名小微客户提供了微金融服务，资产质量始终位于同行前列。,0,0
1205,0.12,40000,18,0,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行方资产管理公司等金融机构建立长期战略合作伙伴关系，累计为四万名小微客户提供了微金融服务，资产质量始终位于同行前列。,0,0
1206,0.11,70000,12,0,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行方资产管理公司等金融机构建立长期战略合作伙伴关系，累计为四万名小微客户提供了微金融服务，资产质量始终位于同行前列。,0,0
1207,0.12,160000,18,0,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行方资产管理公司等金融机构建立长期战略合作伙伴关系，累计为四万名小微客户提供了微金融服务，资产质量始终位于同行前列。,0,0
1208,0.11,200000,6,1,私营业主，现居湖北省荆州市，从事工程装饰消防行业，经营稳定，收入良好，贷款用于资金周转。,0,1
1209,0.1,20000,3,1,房屋装修， 急需用钱， 急需用钱，继续勇气那,1,0
1210,0.15,30000,24,0,本人个人借款，用于投资创业，望能给予帮助。,0,0
1211,0.11,30000,6,1,3钻淘宝内衣店 开业近半年 每月利润在1万元左右，还款没有压力,0,0
1212,0.1,100000,3,1,买房买房买房买房买房买房买房买房买房买房买房买房买房,0,0
1213,0.15,100000,18,1,我是做淘宝网跟去那儿网销销机票的，想买一批电脑跟家具请大家放心我收入稳定有偿还能力,0,1
1214,0.15,100000,18,1,做滨州市冰果时尚坐垫的总代理，项目投资前景大，利润空间在200%--300%。南方城市做的比较好，夏季即将来临，一个带有按摩和吹冷风的坐垫是一个好的市场，希望投资者看好我这个项目。,0,0
1215,0.13,62200,36,0,公司职员，现居江苏省南通市，从事农、林、牧、渔业行业，工作收入稳定，贷款用于购买货物/原材/设备。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1216,0.13,93400,36,0,公司职员，现居江苏省苏州市，从事居民服务行业，工作收入稳定，贷款用于装修。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1217,0.13,27600,24,0,公司职员，现居重庆省重庆市，从事教育行业，工作收入稳定，贷款用于装修房子。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
1218,0.12,101500,18,0,公司法人，现居福建省厦门市，从事批发和零售业行业，经营稳定，收入良好，贷款用于扩大生产/经营。上述信息已经实地认证方友众信业公司考察认证。同时，经审核借款人所提供资料真实有效，符合人人贷的借款审核标准。,0,1
